"id","label","transcription"
"403dfc0c-e87689b5.mp3","no-satire","¿Quién tiene el control de las imágenes tomadas por uno? Pues, uno mismo. Esta fue la decisión a la que llegó un tribunal en Nueva York después de analizar el caso del fotógrafo francés Daniel Morel. Morel tomó fotos durante el terremoto de Haití en 2010 y las distribuyó en Twitter."
"a92def92-cee96880.mp3","no-satire","Duras críticas a las medidas preventivas implantadas en Estados Unidos para impedir la expansión del ébola. El presidente Obama se ha visto obligado a intervenir y ha pedido que se retire la cuarentena obligatoria para todos los que lleguen desde África y hayan tenido contacto con enfermos. La medida está en vigor en cuatro estados y los expertos temen que se frene el flujo de voluntarios hacia los países más castigados."
"c8e1a228-cffa4df9.mp3","satire","Bajo, bastante complicado, que es algo que actualmente estoy tratando de gestionar en terapia. Es algo que se tiene que ir trabajando. Al fin y al cabo, muchas veces las secuelas que te deja el acoso escolar no se superan en la infancia solo, sino que se van arrastrando durante mucho tiempo."
"bf401b7d-31c6e850.mp3","no-satire","Investigadores británicos desarrollaron una técnica que dicen puede aumentar en gran medida el éxito de las parejas que se someten a fertilización in vitro para tener un bebé. Se trata de tomar miles de fotos de las primeras etapas de los embriones para evaluar cuáles tendrán más posibilidades."
"0c5061e7-629406be.mp3","satire","O sea que veis como todo está relacionado. ¿Tú, Biel, tienes alguna ley física o algún fenómeno físico que te guste especialmente? Física cuántica, la física de partículas, el átomo."
"8bc55f74-3062c052.mp3","satire","Un general que por ahí de 1891 juntó a un grupo de hombres y buscó derrocar al gobierno de Díaz y con una gran estrategia militar sin precedentes, valientemente y con gallardía terminaron con el hocico todo floreado porque les partieron toda su puta madre más rápido que a la boxeadora italiana peleando contra la argelina que parece Aladino con esteroides."
"8f402e2e-4d0f35ec.mp3","no-satire","Cuenta la razón que Manuela Carmena, la alcaldesa de Madrid, ha burlado la ley y ha fichado como jefe de gabinete al marido de su sobrina, Luis Cueto. Más allá del debate ético, la número uno de Ahora Madrid estaría incumpliendo un reglamento aprobado el pasado mes de abril por Ana Botella que prohíbe contratar a familiares directos."
"c5e6e905-700b91b9.mp3","no-satire","Los libros y las cajas de experiencias también han aumentado las ventas, unas ventas que han tenido un impacto económico de más de 200 millones de euros. Tampoco faltan ellas, la venta de flores en el día de hoy supone un 20% del comercio anual dentro del sector y se llegan a efectuar más pedidos que en el día de San Valentín."
"872766ca-5d67bdc9.mp3","no-satire","¿Por qué una ONG internacional que trabajó durante años en el tercer mundo tuvo que volver a casa? Porque estamos en crisis. Estamos al comienzo de una crisis humanitaria para los más pobres. Puedo señalar que el número de griegos que viene a nuestra clínica se multiplicó por cinco en los últimos dos años."
"adaac5d4-1c3c6d89.mp3","no-satire","Al atardecer mi vida como artista empieza. Es cuando empiezo a crear y a reciclar. Comienzo a jugar con lo que he recolectado en el día. Mi nombre es Amadou Fatoumata Ba, pero la gente me llama Am, es mi apodo artístico. Lo que me agrada de las ruedas es que aguantan todo. Me gustaría vivir en un mundo como este, pero hecho de llamas."
"5e8f5b13-399b381e.mp3","satire","El Senado analizará la subrenuncia del ministro Saldívar a la Suprema Corte y además tendrán que revisar la terna propuesta por el presidente para reemplazarlo. Si no aceptan esta terna, el presidente podrá enviar otra. Y si de plano no se arma, AMLO puede designar a quien quiere. De modo que prepárense para conocer dentro de poco a la jueza Belinda. Lo, lo, lo siento."
"6244b754-6f45a26e.mp3","no-satire","Juan Carlos, más cosas, el tiempo corre en contra del primer ministro griego, pero el problema sigue enquistado. Anoche, la reunión entre Alexis Tsipras, la canciller alemana y el presidente francés terminó sin conclusiones. Hace unos minutos, Tsipras volvía a sentarse con el presidente de la Comisión Europea para intentar desbloquear esta situación. Guillermo Pascual está en Bruselas. ¿Qué sabemos de este nuevo intento?"
"b470cb4b-a014f1a8.mp3","satire","Hoy el presidente Andrés Manuel López Obrador conmemoró el 176 aniversario de los niños héroes y no invitó a los representantes del Poder Judicial y Legislativo, solamente asistieron militares y miembros del gabinete, entre ellos Jorge Alcocer, quien contó cómo se salvó de estar ese día del ataque porque se quedó momido."
"117787d2-d7e4d6c6.mp3","no-satire","El opuesto acaba de hacer rescate, acaban de entrar a una tanqueta de la Guardia Nacional. Hay muchas personas alrededor, medios de comunicación, estudiantes que lo acompañan, hay mucha tensión en la gente. Llegamos hasta acá, son como tres cuadras desde donde estábamos, corriendo casi todos, pasamos policías, pasamos barricadas de la policía, la gente pasó por encima y por detrás."
"258db29a-419848b6.mp3","no-satire","El Papa Francisco reconoció que la Iglesia Católica ha dejado de lado aspectos que predica como la inclusión y la misericordia. El sumo pontífice alertó que la institución está demasiado enfocada en su postura sobre el aborto, la homosexualidad y los anticonceptivos que debe de tratar de encontrar un nuevo equilibrio."
"fe7d4af0-1f385605.mp3","satire","Parinús, nos emociona muchísimo ver esas imágenes de las mujeres rebelándose en las calles, las vemos desde escolares a mujeres mayores, abuelas, y sin embargo sabemos que enfrente tienen un régimen totalitario que si algo desconoces la empatía y que no tiene ningún tipo de compasión. ¿Cuál es tu diagnóstico? ¿Qué crees que puede pasar?"
"16c53f3b-19f206d9.mp3","no-satire","Pero primero, una extensa exposición de obras del celebrado escultor Anish Kapoor fue inaugurada en el Museo Saqib Sabanji en Estambul. Es la primera exposición individual que se presenta en Turquía del artista anglo-indio. La exposición muestra principalmente sus esculturas en forma de roca hechas con mármol, alabastro y otros materiales."
"08b12842-26b5effd.mp3","no-satire","¿Qué tan seria es la llamada amnesia china de la escritura china? Decidimos preguntarles a los chinos en las calles de Shanghái. Este hombre tuvo serias dificultades para escribir el carácter que significa dedo pulgar. Otros no consiguieron escribir correctamente el carácter para dedo gordo del pie."
"7f26ea70-a800786a.mp3","no-satire","Así es, la Consellería de Salud confirma que nuevamente se trata de un caso importado, ya que la mujer había viajado recientemente a una zona afectada. Tanto ella como el hijo que espera se encuentran bien y están en casa. Este nuevo caso se conoce precisamente el día en que se ha establecido un protocolo de seguimiento del virus Zika en embarazadas. A partir de ahora, las mujeres que estén diagnosticadas van a poder realizarse ecografías cada dos semanas."
"af207aca-c49d0ee8.mp3","no-satire","De primera hora de la mañana todos los líderes mundiales han exigido una investigación internacional que aclare lo ocurrido. La presión sobre Putin aumenta por momentos. El líder ruso, después de señalar que lo ocurrido era responsabilidad de Ucrania, se ha limitado a pedir que las dos partes en conflicto se sienten a negociar en aquel país."
"9b34f387-531a6774.mp3","satire","¿Sabías dónde te metías? Yo, en absoluto. Porque claro, esto empezó un poco a lo tonto a lo tonto y de repente... En absoluto, ya te digo. Mira, a mí mi nieto me ha hecho famoso de la noche a la mañana. Como tiene que ser. Pero correcto, ¿eh? El domingo nos vamos a Barcelona y ya me conocen 200 personas para hacerse una foto conmigo."
"bb3dafd5-c6dd0996.mp3","satire","Estábamos en un partido de fútbol y había un chaval que era el más chulo de todos. Yo intento tirar un tiro y viene como que me tira el balón hacia el lado. Yo le digo, ¿qué haces, tío? Me dice, cállate, ya anda el puto negro. Y vosotros que estáis educados en este ambiente absolutamente integrador, de respeto, de igualdad, ¿qué sentís cuando veis a un chaval de vuestra edad decir esas barbaridades?"
"21d997ae-4809a7d4.mp3","no-satire","El bebé abandonado en un contenedor de basura el pasado martes va a estar desde hoy con una familia de acogida. Es una medida provisional puesta en marcha por la Comunidad de Madrid hasta que se aclare la situación del pequeño. Durante estos dos días ha permanecido en el hospital de Lenares. Vamos a conocer detalles sobre esta situación. Marisa Dorta."
"163d26bd-1bfa4e1f.mp3","no-satire","Yo creo que es importante la actitud y eso lo veremos el lunes que viene con la reunión que mantengamos con Cristina Cifuentes. Vamos a ver hasta qué punto están ellos comprometidos con ese cambio, con esa regeneración, con romper con el pasado del Partido Popular y empezar a firmar, a dejar por escrito una serie de compromisos que luego se lleven a cabo durante los cuatro años de legislatura."
"5dfe1dd7-9c90b9e2.mp3","no-satire","Hay un puñado de experimentos asignados a diferentes laboratorios subterráneos de todo el mundo. Ellos quieren ser los primeros en levantarse y decir, la hemos descubierto. Así que es muy competitivo. Quien tenga la suerte de descubrir la materia oscura, ganará sin duda un premio Nobel, absolutamente."
"df56feab-009f41e7.mp3","no-satire","Con 8 o 9 cámaras y puede pesar pues unos 100 kilos. Los agentes forestales de la Unidad Verde del Ayuntamiento de Zaragoza llevan años vigilando esta población para que se mantenga en colonias compactas y supervisando los nidos que construyen para garantizar la seguridad de los viandantes y de los propios animales. Los quitamos pues por seguridad sobre todo."
"1f05b541-1527f15c.mp3","satire","Primero, hemos cogido prestada la furgoneta de algún amigo y nos hemos ido a un cine, eso sí, sin pasar por taquilla. ¡Joder, joven, su entrada! No, no, si vengo a quitar los chicles de las butacas, amigo. Ah, vale, adelante. A continuación, aprovechando el momento en que los espectadores salen a hacer kiss, descolgamos la pantalla, la enrollamos y la introducimos en la parte trasera de la furgoneta."
"813a15da-d6173a8a.mp3","satire","Recordemos que tú ni eres médico ni tienes ningún familiar que sea médico y de hecho hace mucho que no visitas un hospital pero es lo que nos estás diciendo que no hay ningún tipo de saturación en las urgencias"
"1f3a6d9e-514fb8b0.mp3","satire","Y todos lo sabemos, es como las cumbias, no se pueden evitar. En tu equipo de fútbol americano se sabe en perfecto el coro de Rosa Pastel. Con los amigos del taller de pronto sale Pepe de jeans y nadie le cambia. Esos tickets del 90's Pop Tour para tu novia sabemos para quién son papito, aquí no vamos a fingir. Y es que es parte de la identidad de cuando éramos niños, el pop era para niñas."
"b1afb749-73bad0f6.mp3","no-satire","Como que trabajaba Gaudí, por eso tenía a su lado un taller de modelistas y de escultores siempre desde el inicio de la obra. Él es el primero que proyecta en tres dimensiones. Con la fotografía y con fragmentos de maqueta ha sido posible reconstruir las maquetas de Gaudí y pasar su método, sus formas a las partes que él diseñó."
"7242b600-5a82a365.mp3","no-satire","En aquel momento había 900 empleados trabajando en ingeniería en la compañía y mi madre era la única mujer en ese departamento. Se le comisionó el diseño de propulsores de cohetes, en especial los más nuevos y exóticos. No tenía ningún entrenamiento en este campo, pero con el tiempo se volvió tan buena en esto que pronto se convirtió en la principal experta en el diseño y cálculo de propulsores de cohetes."
"0dbc87bd-58563389.mp3","no-satire","Y hubo algunos dirigentes políticos que no quisieron, Mariano Rajoy no quiso ir al debate a cuatro, Pedro Sánchez no quiso un debate con Pablo Iglesias. Hay todavía sectores que les cuesta entender que a la gente le gusta escuchar a los dirigentes políticos, contraponer sus argumentos, ver qué visión tienen de país y qué soluciones plantean para los gravísimos problemas que tiene la mayoría social en este momento."
"18a7b243-2ef07dce.mp3","satire","Por este mismo morbo está arrasando bien cañón las taquillas y todos nos vamos a ir a verla porque somos unas canijas morbosas, señoras chismelas. Nada más es, este, yo no sé por qué ha despertado tanta, tanta controversia. Al principio es porque siento yo que fue el hate que le tienen las redes a este señor Eduardo Verástegui y después a la serie de escándalos en las que estuvo rodeada la peli."
"6fcc6679-9e434265.mp3","no-satire","Hemingway solía decir que un gato lleva a otro gato y después a otro gato. Y así llegó a tener hasta 50 animales en esta casa de Key West, donde permanece más o menos la misma cantidad y son una de las principales atracciones del lugar, más allá del interés literario que tiene la gente al venir aquí."
"b5fb4276-84c860cb.mp3","no-satire","Fue este matemático quien finalmente lo logró, basado en una red de letras y números que John había memorizado. Oraciones que parecían dar un recuento anodino de la vida en prisión, estaban realmente pidiendo a los británicos que enviaran artículos para ayudarlo a escapar, como este."
"7042cd3f-989b81c4.mp3","satire","Esto que estamos viendo es un conductor de un quad, una quatrimoto, haciendo el caballito"
"dabc231f-047c0eaf.mp3","no-satire","Y en la práctica el poder recaía mucho sobre la figura de Santa Cruz, que era el presidente de toda la confederación. Pero si en algo destacó la confederación en su corta vida fue en el comercio. Hay historiadores que la definen como un proyecto liberal. Se negociaron tratados de libre comercio con potencias como Estados Unidos y Gran Bretaña, también se modernizaron puertos y se eliminaron impuestos."
"8f8bfd4a-99d1e43b.mp3","satire","Yo no me siento utilizada por Pedro Sánchez. Yo siempre confié en el presidente del gobierno. Siempre he confiado y sigo confiando en más. Ahora confío que él, como presidente del gobierno de este país, es el que tiene que poner orden en esta situación. No más plazos, no más plazos de enmienda. La ley por el trámite de urgencia. Si alguien puede..."
"740f9870-7eb2bcd9.mp3","satire","no eran cafetales seguro no no no no no pasó a los meses de café con aroma mujer luego lo hicieron acá en en méxico aos hay que que la gaviota que la dueña es angélica rivera francisco gatorno y adora santa maría era el templo no me acuerdo si es el trivilín"
"c7d0314b-d8ea969e.mp3","no-satire","Con el objetivo de diseñar la estrategia para las próximas semanas, ¿no? Sí, yo creo que durante este mes hemos demostrado dos cosas los socialistas. Una, que tenemos hambre de cambiar las cosas en nuestro país. Y dos, que somos capaces de llegar a acuerdos con otras formaciones políticas, en este caso con Ciudadanos. A partir de aquí, lo que vamos a hacer es intentar ampliar ese acuerdo de Ciudadanos con otras formaciones políticas del cambio."
"89340ecb-a1370761.mp3","no-satire","Son dos notas positivas en un hospital colapsado. En las pocas salas con suministro eléctrico se amontonan los pacientes en estado más grave. Decenas de personas esperan en el vestíbulo de este hospital para ser atendidas. Pese a que es el principal centro médico de la ciudad, la escasez de luz está impidiendo realizar operaciones. Casi a oscuras y con los pasillos a rebosar, los médicos no dan abasto para atender a los miles de heridos. Implantes para la puerta."
"175f0a9a-ae1f660b.mp3","no-satire","Los hondureños se preparan para elegir nuevo presidente en las elecciones generales del domingo. Será una compleja votación con la participación de nueve partidos políticos, aunque las encuestas las lideran el candidato oficialista Juan Orlando Hernández y la opositora Xiomara Castro, esposa del expresidente Manuel Zelaya, derrocado en 2009."
"b77fa4d1-883e5ed8.mp3","satire","La gente ya considera que eres fascista y creo que conviene reflexionar, creo que conviene no caer en etiquetas, creo que conviene sobre todo, sobre todo, no caer en ideologías políticas que al final es lo que asusta a la gente de la política. A Palomo que anda suelto, dale un cubo."
"8100aced-d32b04e6.mp3","satire","Si lo ve en la marcha, ponga su ubicación, mándesle a su marido o a quien más confianza le tenga. Ya llegamos a la recta final de este programa. Muchísimas gracias por habernos acompañado. Nos vemos el lunes en punto de la una de la tarde y lo dejamos ahora sí con la información de don Joaquín López Doriga. Estamos de regreso a Facebook, señor Ricky Moreno. Ya, estamos de regreso a Facebook, la que está viendo aquí. ¿Por qué está usted tan atento?"
"c78a2757-ab02dcb2.mp3","no-satire","El joven subsahariano trata de llegar a Nado, a Ceuta, pero le fallan las fuerzas. Agotado, se sujeta a una roca para coger aliento antes de intentarlo de nuevo. Cuando está a punto de hundirse, un agente de la Guardia Civil se lanza al agua y logra subirlo a la lancha semi-inconsciente. El inmigrante originario de Costa de Marfil fue trasladado al hospital de la localidad marroquí de Castillejos y ya ha recibido la alta médica."
"5c93df49-76300183.mp3","no-satire","Ese cántico sustituye al anterior que hacía referencia a la madre de Cristiano. Isco y Bale completaron la goleada y Casillas detuvo el penalti que habría supuesto el empate a dos. Dentro de una hora le toca al Barça que visita al Getafe sin Neymar y mañana al Atlético en ese encuentro contra el Villarreal en el que no estará el frente atlético. Hoy Simeone ha vuelto a evitar valorar esa decisión del club."
"110a1c6b-10ce75e5.mp3","satire","Era un fenómeno increíble porque venían grupos de empresas, asociaciones de vecinos, grupos de colegas... No había ningún dispositivo oficial para atender a toda esa gente. Era la gente la que se hacía cargo de ellos. Ese empoderamiento social que hubo"
"4d281a44-f38fd23c.mp3","satire","Para mí me da igual, Capita Cuellomín. Piensa que si no saco material para el reportaje, saco una buena experiencia que algún día me valdrá por si naufragamos y tengo que hablar meses con una pelota que nunca me va a responder. Bueno, miento. El balón al menos no me mirará con cara de desprecio. Nada de eso."
"05a5541f-6990eb92.mp3","satire","Pues que se queje ella, que se queje esa persona. A Ayuso no le consta que ninguno de esos ancianos se quejaran, por tanto, tan disconformes con su propia muerte no estarán si ellos no se quejaron. Y los que no murieron igual tampoco se han quejado. Las manifestaciones aquellas no..."
"dac3a604-8db55b1f.mp3","satire","Me gustaría empezar esta entrevista preguntándote por un asunto que nos tiene sobrecogidos. Tú que estás precisamente en Estados Unidos, ¿qué análisis haces de ese ataque furibundo de Israel sobre Gaza con el beneplácito del gobierno de Biden?"
"6426cdd9-6ca2b59a.mp3","no-satire","Era un poco más como el lejano oeste cuando me mudé. Ahora diría que es más corporativo y hay más reglas y normativas. Así que supongo que es un riesgo mayor hacer algo como esto, hacer fiestas clandestinas. Pero las recompensas son grandes. Quiero crear algo mágico y hermoso. Y quiero que la gente se sienta completamente transportada."
"3b87aaf9-e4e45141.mp3","satire","Aunque tal vez haya gente que sepa más y puede que no nos entiendan. O tal vez se den cuenta que no sabemos nada y dejen de escucharnos. Y cuando me vean en la calle me van a gritar pinche fracasado. Y acá viviendo bajo un puente donde nunca debió de salir. O tal vez, solo tal vez, una persona sí se siente identificada."
"0a2aa7c1-b42f228b.mp3","satire","Pero Carla, insisto, hay mucha gente, políticos, que siempre han defendido los derechos sociales y que se han posicionado en contra de esta ley. Me refiero, por ejemplo, a Carmen Calvo. Ella asegura que esta ley puede dañar la legislación en igualdad. ¿Qué se puede hacer para acercar posturas?"
"8a0bf40a-f36c9bca.mp3","satire","No tengo ni idea de cocinar. Ni idea. Siendo vasco. Siendo vasco. Y creo que he elegido algo fácil que hace mucho tiempo que no cocino, con lo cual lo probable es que salga mal. Pero en este programa os va a gustar ver a uno del Pepe sufriendo. Entonces, vamos a hacer unas cocochas, pero no al pil pil, no cosas de estas como muy obvias. No, vamos a hacer unas cocochas..."
"64663498-94e21a1b.mp3","no-satire","Estas lagunas están aquí porque a 500 metros de profundidad se encuentra un yacimiento petrolero y hacen que el petróleo que se encuentra ahí llegue a la superficie y hago pequeñas lagunas de brea. Durante la Edad de Hielo de hace 10 mil a 65 mil años era donde los animales quedaban atrapados."
"8324893f-f5b70380.mp3","satire","Estamos en el Templo del Arte, en el Museo del Prado, con el propósito de empezar a saldar una deuda. Queremos mirar, descubrir y rendir homenaje a esas mujeres artistas que durante siglos fueron injustamente silenciadas. Y para ello, contamos con la historiadora del arte, Sara Ruballo. Sara, gracias por acompañarnos. Muchas gracias a vosotros."
"e9fad71a-597f1f6b.mp3","no-satire","Estas son las medidas fiscales que ha anunciado Rajoy, aunque todavía faltan muchos detalles por conocer que se anunciarán el próximo mes de marzo. Esta era una de las partes de su discurso más esperadas, pero también había expectación por saber cuánto tiempo dedicaba a la situación en Cataluña y en qué términos lo hacía. María, Rajoy ha sido extraordinariamente firme, ha dado un no rotundo a Artur Mas."
"dcbb4acd-97cf7a50.mp3","no-satire","El número de homicidios se ha reducido en más de un 50% en algunas partes del país desde que la tregua comenzó en marzo de este año. Pero El Salvador es todavía uno de los países más peligrosos del mundo, con miles de pandilleros que viven en condiciones muy precarias en cárceles sobrepobladas como esta, en la ciudad de Coautepeque."
"5048510f-01ea788b.mp3","satire","Todo colapsa. Así que por favor los responsables de este bloqueo, empezando por el Partido Popular, deberían tomar medidas antes de que el mal causado sea irreparable o, en otras palabras, antes de que estos dos chavales se vayan a hacer fotos delante de la sede del Consejo General del Poder Judicial."
"dd5750b0-45a2d21e.mp3","no-satire","Tengo dos en las muñecas como pulseras de la suerte, con los nombres de mis padres y los símbolos de un corazón y el infinito, en señal de amor eterno. Y tengo otro tercer tatuaje en el pecho, que me hice en homenaje a mi abuelo. Dice, bobo, abuelo, y esta frase, acuérdate que las cosas que están en tu cabeza nadie te las puede quitar."
"f300ee65-05b4bb91.mp3","satire","Cabe mencionar que, aunque a Saldívar se le acusó de haber presionado a jueces para que resolvieran favorablemente asuntos en los que el licenciado tenía interés y cuenta con una carpeta de investigación abierta en el Poder Judicial, la doctora decidió mantenerlo en su equipo y la queso. Por lo que incluso demuestra que es culpable. Sabemos qué pasará..."
"e875717a-d715955f.mp3","no-satire","La mayor parte de los animales están programados de acuerdo a procesos de animación foto a foto. Diseñamos fotograma a fotograma la posición de todos los motores y después controlamos el movimiento en cada posición, ajustando la velocidad de cada motor. Básicamente tenemos que decirle a cada uno qué hacer."
"c6120523-4a898383.mp3","no-satire","Ella quería que su hijo tuviera un fin de semana con sus amistades y que estuviera en su casa. Y ahora me gustaría plantearme racionalmente una cosa. ¿Cómo puede ser que el Cuco llegue a una casa? Tú imagínate que el Cuco está en la calle y ha quedado con Miguel y llega León XIII y Marta del Castillo ya está allí muerta porque le abren la puerta a Antonio."
"78b035f9-a9c239e9.mp3","no-satire","Miguel Ángel es guardia civil, vecino de Algete y vive muy cerca de la calle Pazos donde apareció la pequeña. Fue el primero en atenderla. Fuerte, muy fuerte. Yo tengo dos niñas y lo primero que te viene a la imagen es a tus hijas recién nacidas. No entiendes cómo puede haber alguien que deje a un niño en esa circunstancia, a un bebé."
"73811c04-41317d5f.mp3","no-satire","Esta renuncia papal es la primera en casi 600 años. El último papa en tomar una decisión similar fue Gregorio XII en 1415. Benedicto XVI afirmó ser consciente de la gran importancia que su decisión tiene para la vida de la Iglesia Católica."
"48fdfa48-5a447e9a.mp3","satire","inminentemente por los alemanes y por Bélgica, además. Entonces, los alemanes, la relación que tienen, ¿conocéis al ministro de Exteriores francés? Dominique de la Choulette."
"2515f94d-43e4f98c.mp3","satire","Bueno, señor Carrillo, es una pena porque está la conversación muy interesante, pero es que no tenemos tiempo para más preguntas. Pero dígame, antes de terminar, ¿aquí en el cielo los comunistas siguen diciendo salud y república? Porque, francamente, a usted la salud ya le vale de bien poco. Y lo de república en España, francamente, lo veo eso regular, ¿eh?"
"ef6bd0de-02d2594d.mp3","no-satire","La familia de Michael Jackson perdió el juicio civil contra la promotora de conciertos AG Live, a la que habían demandado por negligencia. La madre del artista y dos de sus hijos solicitaban una indemnización multimillonaria a la compañía por haber contratado al Dr. Conrad Murray, condenado a cuatro años de cárcel por la muerte del cantante."
"711eab39-367ae01e.mp3","no-satire","Utilizó internet para diseñar su plan, pero la red se convirtió en su principal trampa. Juan Manuel Morales pretendía volar la Universidad de las Islas Baleares. Estuvo durante meses planeándolo. Compró el material en páginas web y en su blog avanzó sus intenciones de imitar la matanza de Columbine en Estados Unidos."
"a048e433-0e2dc6a2.mp3","satire","Sí, sí, no, no, creo que todos los demócratas debemos estar en contra, muy preocupados por los resultados electorales en Euskadi, donde ETA ha empatado a dos caños con..."
"1913b7ee-6c39f244.mp3","satire","La Suprema Corte de Justicia de la Nación ordenó que la Secretaría de la Función Pública revele las declaraciones patrimoniales de 23 ingenieros militares que contribuyeron en la construcción de la IFA. Uno de los ingenieros dijo, bueno, ya no uno puede tener una mansión de oro encima de bosque a Chapultepec sin que crean que es corrupción."
"263b292f-7928f686.mp3","satire","Tal vez deberíamos irnos planteando cómo queremos que sea la sociedad dentro de 15 años y cómo organizar o garantizar que quien quiera vivir en soledad pueda hacerlo tranquilamente, pero que nadie se vea abocado a la soledad no deseada. Sí."
"a8fcfa89-ba0d21eb.mp3","satire","La Guardia Civil denuncia que por culpa de las mascarillas nadie da positivo en alcoholemia. Los agentes piden un adaptador que permita enchufar el dispositivo para soplar directamente a la boca a través de un hueco en la mascarilla."
"e9332ecf-ad12ee4e.mp3","no-satire","La grabación recoge el momento en el que dos agentes disparan al menos en diez ocasiones contra un joven afroamericano acusado de robar en un supermercado. La primera versión policial sostenía que los agentes dispararon porque el hombre les amenazaba muy cerca con un cuchillo, algo que no se aprecia en las imágenes. El tiroteo se produjo a seis kilómetros del lugar donde comenzaron las protestas raciales por la muerte de un primer joven afroamericano."
"e3b3bf73-49dcad5b.mp3","satire","Pero, informe de gobierno de nuestro presidente que pide su tinte ballena beluga tono número 6 a su estilista Andrés Manuel López Despedidor. Y como Carelli Ruiz decidió irse a lo grande, organizó un mega festejo en el Zócalo con todo lo importante. Música de banda, pirotecnia, mercancía con su cara, acarreados. Esa madre parecía un pinche viva y la tiene nomás con tortas de queso de puerco."
"e5a7391e-c063327c.mp3","no-satire","Se llamaba Antonio Morales, pero todo el mundo le conocía como Junior. Hoy ha fallecido a los 70 años y por causas naturales. Conocido en los últimos años por ser el marido y representante de Rocío Durcal, Junior fue uno de los pioneros del pop español. Formó parte de Los Brincos, una banda legendaria de los años 70, y continuó su carrera junto a Juan Pardo como Juani Junior."
"67369774-46c76a1f.mp3","no-satire","Los dos accidentes de autobús con mayor número de víctimas de los últimos seis años han ocurrido en las provincias de Ávila y Málaga. El primero tuvo lugar en el término municipal de Tornadizos el 8 de julio del 2013. En él perdieron la vida nueve personas y 22 resultaron heridas de diversa consideración."
"8c3b66e6-54d0e504.mp3","no-satire","Ya están en prisión las dos mujeres detenidas por el asesinato de Isabel Carrasco. Montserrat González es la asesina confesa. Su hija Triana Martínez niega haber participado en el crimen. Ambas han ingresado esta madrugada en la cárcel de Mansilla de las Mulas después de declarar durante más de ocho horas ante la juez que investigue el caso. Susana Ejado se encuentra allí. ¿Qué sabemos de estas primeras horas en prisión?"
"bc20c5f3-c9da1e4d.mp3","no-satire","Aparecen los procedimientos de seguridad de un aeropuerto, sometiendo a la gente a revisiones físicas y con detectores de metales. Esta, sin embargo, es una estación de metro en Pekín. Las regulaciones fueron introducidas después de varios ataques letales en la región de Xinjiang, pero han llevado a que se formen filas enormes en una de las estaciones más concurridas del mundo."
"411b1053-de7bf2b5.mp3","satire","Mis charletes, bebesitos, muchas gracias, tenemos una nueva al día de hoy. Charletos, bebés, el copetito de cappuccino, mi melena de estopa, mi cabecita de torunda, el licenciado Andrés Manuel López Reformador, ídolo de los chairos, pesadilla de los fifíes y leyenda del béisbol llanero, una vez más vuelve a ser el topper manchado de jitomate en la oficina de la noticia."
"837775ea-49441034.mp3","satire","El asistente Siri de los modelos más baratos del iPhone dirá cosas como «no es mi puto problema» o «no estoy para hostias». De hecho, será ella la que preguntará al usuario qué tiempo hará mañana."
"773e0e49-0803ff7d.mp3","satire","¿Tú bien has estado en alguna manifestación? ¿Cuál es la última manifestación en la que has estado? Bueno, estuve en la por el sueldo digno."
"3542fec8-e2de750e.mp3","satire","Estamos aquí sufriendo cada día, cada día, porque vivir es un asco. Alivio pues por esta ley, pero moderado. La ley se queda corta."
"6953c559-c73d9234.mp3","no-satire","Y el gato curioso del día es este gato de gesto gruñón que se ha convertido en una máquina de hacer dinero. Se hizo popular a través de internet y desde entonces ha conseguido ser imagen de souvenirs, de anuncios publicitarios y hasta de una película. Gracias al felino su dueña ha ganado más de 150, 150 millones de euros, más que muchas estrellas de Hollywood."
"7592c76e-bb740a96.mp3","satire","Hombre, ahí hay mucho riesgo biológico asociado. No te lo puedes imaginar. Podríamos utilizar un traje ligero y una habitación de un estudiante. En ocasiones se mezclan pizzas con lo que surja. Con cigarrillos. Vamos a dejarlo en eso. Te quieres probar uno. ¿En qué momento dije que sí a hacer estas cosas?"
"24743979-4bbf504d.mp3","satire","Yo, por si acaso, voy poniéndole aceite al trampolín. Hombre, pues la verdad es que Isma ha protagonizado momentos muy buenos en la travesía de esta temporada, pero también, digamos, que ha tocado fondo más veces que el ancla. De hecho, lo que el público no sabe es que en tus reportajes, Isma, pues de vez en cuando podemos encontrar algún que otro gazapo."
"42e454de-08ea4087.mp3","no-satire","La compañía de videojuegos Valve pospuso el lanzamiento de su propia consola hasta 2015. Por lo pronto, se espera que Valve se asocie a fabricantes de PC para lanzar computadoras orientadas a consumidores de videojuegos. La consola que preveía lanzar Valve era del tipo Steam Machine, pero tiene problemas con el dispositivo de control."
"5dcd8727-4932a6a7.mp3","satire","Echarse una vueltita para visitar algún viejo amor, no sé, a lo mejor de aquellos que dejó en alguna playa y en sus ojeras se ven las palmeras borrachas de sol. Pues, así como lo... Nadie entendió esto. Nadie, nadie, no es cierto, no. Las dos chicas se están huyendo de todo, porque las amo. Están pasando todos los chistes por ella. Todos, todos."
